Tanker Type,Tile,"NW Coor (Long, Lat)","NE Coor (Long, Lat)","SE Coor (Long, Lat)","SW Coor (Long, Lat)",Capture Date,County,State
external_floating_roof_tank,m_2909523_nw_15_060_20201130,"(-95.252621497469, 29.721833902836718)","(-95.25220439061846, 29.721833902836718)","(-95.25220439061846, 29.721483753742913)","(-95.252621497469, 29.721483753742913)",20201130,Harris,48
external_floating_roof_tank,m_2909523_nw_15_060_20201130,"(-95.2523088722758, 29.72282977596228)","(-95.2522329129808, 29.72282977596228)","(-95.2522329129808, 29.722760701663937)","(-95.2523088722758, 29.722760701663937)",20201130,Harris,48
external_floating_roof_tank,m_2909523_nw_15_060_20201130,"(-95.19873992813663, 29.73188255738077)","(-95.1982281857878, 29.73188255738077)","(-95.1982281857878, 29.7314526115129)","(-95.19873992813663, 29.7314526115129)",20201130,Harris,48
external_floating_roof_tank,m_2909523_nw_15_060_20201130,"(-95.19808251363574, 29.731882654439616)","(-95.19759580896398, 29.731882654439616)","(-95.19759580896398, 29.731463115984905)","(-95.19808251363574, 29.731463115984905)",20201130,Harris,48
external_floating_roof_tank,m_2909523_nw_15_060_20201130,"(-95.19810883788814, 29.732520944927952)","(-95.19760353041313, 29.732520944927952)","(-95.19760353041313, 29.732101715689605)","(-95.19810883788814, 29.732101715689605)",20201130,Harris,48
external_floating_roof_tank,m_2909523_nw_15_060_20201130,"(-95.19874133916238, 29.73251584865223)","(-95.19824211104472, 29.73251584865223)","(-95.19824211104472, 29.7320911079748)","(-95.19874133916238, 29.7320911079748)",20201130,Harris,48
external_floating_roof_tank,m_2909523_nw_15_060_20201130,"(-95.19068131774955, 29.710375176257845)","(-95.18975287106467, 29.710375176257845)","(-95.18975287106467, 29.709594830268458)","(-95.19068131774955, 29.709594830268458)",20201130,Harris,48
external_floating_roof_tank,m_2909523_nw_15_060_20201130,"(-95.20085464102547, 29.73130610494235)","(-95.20034921114656, 29.73130610494235)","(-95.20034921114656, 29.730881475418485)","(-95.20085464102547, 29.730881475418485)",20201130,Harris,48
external_floating_roof_tank,m_2909523_nw_15_060_20201130,"(-95.20014107887272, 29.731290907194605)","(-95.19963600614045, 29.731290907194605)","(-95.19963600614045, 29.730882507732552)","(-95.20014107887272, 29.730882507732552)",20201130,Harris,48
external_floating_roof_tank,m_2909523_nw_15_060_20201130,"(-95.2014247910801, 29.731854153236252)","(-95.20090087492031, 29.731854153236252)","(-95.20090087492031, 29.731435246541245)","(-95.2014247910801, 29.731435246541245)",20201130,Harris,48
external_floating_roof_tank,m_2909523_nw_15_060_20201130,"(-95.20141990094909, 29.732482135797344)","(-95.20092078055946, 29.732482135797344)","(-95.20092078055946, 29.732062816776608)","(-95.20141990094909, 29.732062816776608)",20201130,Harris,48
external_floating_roof_tank,m_2909523_nw_15_060_20201130,"(-95.20078740088223, 29.7324872448688)","(-95.20027600145669, 29.7324872448688)","(-95.20027600145669, 29.73207354050271)","(-95.20078740088223, 29.73207354050271)",20201130,Harris,48
external_floating_roof_tank,m_2909523_nw_15_060_20201130,"(-95.22898606970088, 29.71865076780898)","(-95.22864463513237, 29.71865076780898)","(-95.22864463513237, 29.718353395329625)","(-95.22898606970088, 29.718353395329625)",20201130,Harris,48
external_floating_roof_tank,m_2909523_nw_15_060_20201130,"(-95.2423267725778, 29.709537469100702)","(-95.24174595374815, 29.709537469100702)","(-95.24174595374815, 29.70907097302671)","(-95.2423267725778, 29.70907097302671)",20201130,Harris,48
external_floating_roof_tank,m_2909523_nw_15_060_20201130,"(-95.24132349871138, 29.709592350468995)","(-95.24073016726265, 29.709592350468995)","(-95.24073016726265, 29.709120648757466)","(-95.24132349871138, 29.709120648757466)",20201130,Harris,48
external_floating_roof_tank,m_2909523_nw_15_060_20201130,"(-95.24837525138652, 29.7074429363208)","(-95.24785116607258, 29.7074429363208)","(-95.24785116607258, 29.70701880689959)","(-95.24837525138652, 29.70701880689959)",20201130,Harris,48
external_floating_roof_tank,m_2909523_nw_15_060_20201130,"(-95.247418094129, 29.707340106552703)","(-95.2468999702048, 29.707340106552703)","(-95.2468999702048, 29.706905046237154)","(-95.247418094129, 29.706905046237154)",20201130,Harris,48
external_floating_roof_tank,m_3809031_sw_15_060_20181121,"(-90.20765776713661, 38.561370760493766)","(-90.20750499822091, 38.561370760493766)","(-90.20750499822091, 38.561226562996374)","(-90.20765776713661, 38.561226562996374)",20181121,St. Clair,17
external_floating_roof_tank,m_3712141_ne_10_060_20180725,"(-121.884073474629, 37.363676546754476)","(-121.88383893030628, 37.363676546754476)","(-121.88383893030628, 37.36350127526875)","(-121.884073474629, 37.36350127526875)",20180725,Santa Clara,06
external_floating_roof_tank,m_3712141_ne_10_060_20180725,"(-121.88383836947963, 37.363539126419056)","(-121.88351704003674, 37.363539126419056)","(-121.88351704003674, 37.36327650615402)","(-121.88383836947963, 37.36327650615402)",20180725,Santa Clara,06
external_floating_roof_tank,m_3608649_se_16_060_20180729,"(-86.87776806428245, 36.18766320115865)","(-86.87746807130604, 36.18766320115865)","(-86.87746807130604, 36.18747356573149)","(-86.87776806428245, 36.18747356573149)",20180729,Davidson,47
external_floating_roof_tank,m_3608649_se_16_060_20180729,"(-86.87808190783856, 36.18752828580927)","(-86.87771526833737, 36.18752828580927)","(-86.87771526833737, 36.18728448915426)","(-86.87808190783856, 36.18728448915426)",20180729,Davidson,47
external_floating_roof_tank,m_4108840_se_16_060_20190809,"(-87.99722576855119, 41.41100215661316)","(-87.99657018492763, 41.41100215661316)","(-87.99657018492763, 41.41085110763793)","(-87.99722576855119, 41.41085110763793)",20190809,Will,17
external_floating_roof_tank,m_4108840_se_16_060_20190809,"(-87.99723764466641, 41.41083991999048)","(-87.9965798324532, 41.41083991999048)","(-87.9965798324532, 41.41054297005018)","(-87.99723764466641, 41.41054297005018)",20190809,Will,17
external_floating_roof_tank,m_4108840_se_16_060_20190809,"(-88.00106487019784, 41.38190358350641)","(-88.00096376114898, 41.38190358350641)","(-88.00096376114898, 41.38186122725919)","(-88.00106487019784, 41.38186122725919)",20190809,Will,17
external_floating_roof_tank,m_3009729_nw_14_060_20181101,"(-97.47119963393789, 30.60888834059226)","(-97.47072445574388, 30.60888834059226)","(-97.47072445574388, 30.60846051027014)","(-97.47119963393789, 30.60846051027014)",20181101,Williamson,48
external_floating_roof_tank,m_3009729_nw_14_060_20181101,"(-97.47151362501964, 30.60961742079615)","(-97.47103226968156, 30.60961742079615)","(-97.47103226968156, 30.60918410556281)","(-97.47151362501964, 30.60918410556281)",20181101,Williamson,48
external_floating_roof_tank,m_3009729_nw_14_060_20181101,"(-97.47240683560646, 30.609330187978188)","(-97.47192539254536, 30.609330187978188)","(-97.47192539254536, 30.60890228829136)","(-97.47240683560646, 30.60890228829136)",20181101,Williamson,48
external_floating_roof_tank,m_3009729_nw_14_060_20181101,"(-97.47256935063743, 30.60814657631273)","(-97.47239043882473, 30.60814657631273)","(-97.47239043882473, 30.607982073513675)","(-97.47256935063743, 30.607982073513675)",20181101,Williamson,48
external_floating_roof_tank,m_3009729_nw_14_060_20181101,"(-97.47270842709572, 30.608456771009024)","(-97.47252951449082, 30.608456771009024)","(-97.47252951449082, 30.60829226838286)","(-97.47270842709572, 30.60829226838286)",20181101,Williamson,48
external_floating_roof_tank,m_3009729_nw_14_060_20181101,"(-97.47286474798425, 30.608864608304426)","(-97.47271661124378, 30.608864608304426)","(-97.47271661124378, 30.608732947556007)","(-97.47286474798425, 30.608732947556007)",20181101,Williamson,48
external_floating_roof_tank,m_3009729_nw_14_060_20181101,"(-97.47290685091683, 30.60897336978887)","(-97.47277114359574, 30.60897336978887)","(-97.47277114359574, 30.60884726847183)","(-97.47290685091683, 30.60884726847183)",20181101,Williamson,48
external_floating_roof_tank,m_3511952_ne_11_060_20180713,"(-119.56213279878651, 35.22587767575742)","(-119.56165408928106, 35.22587767575742)","(-119.56165408928106, 35.22553626295967)","(-119.56213279878651, 35.22553626295967)",20180713,Kern,06
external_floating_roof_tank,m_3511952_ne_11_060_20180713,"(-119.56212778112899, 35.22529907859523)","(-119.56165532194689, 35.22529907859523)","(-119.56165532194689, 35.22494671646133)","(-119.56212778112899, 35.22494671646133)",20180713,Kern,06
external_floating_roof_tank,m_3511952_ne_11_060_20180713,"(-119.53935038322284, 35.18621615479289)","(-119.53906713897321, 35.18621615479289)","(-119.53906713897321, 35.18600575586907)","(-119.53935038322284, 35.18600575586907)",20180713,Kern,06
external_floating_roof_tank,m_3511952_ne_11_060_20180713,"(-119.5615091388446, 35.225328402386694)","(-119.56092959548668, 35.225328402386694)","(-119.56092959548668, 35.224924219861116)","(-119.5615091388446, 35.224924219861116)",20180713,Kern,06
external_floating_roof_tank,m_3511952_ne_11_060_20180713,"(-119.56139270077153, 35.225817627342394)","(-119.56100807825663, 35.225817627342394)","(-119.56100807825663, 35.225533712993986)","(-119.56139270077153, 35.225533712993986)",20180713,Kern,06
external_floating_roof_tank,m_3209714_sw_14_060_20181120,"(-97.3197093659404, 32.79265472866433)","(-97.3196147130739, 32.79265472866433)","(-97.3196147130739, 32.79257769823839)","(-97.3197093659404, 32.79257769823839)",20181120,Tarrant,48
external_floating_roof_tank,m_4609224_nw_15_060_20190928,"(-92.05832976572142, 46.68798298041921)","(-92.05808593787833, 46.68798298041921)","(-92.05808593787833, 46.68756520482362)","(-92.05832976572142, 46.68756520482362)",20190928,Douglas,55
external_floating_roof_tank,m_4609224_nw_15_060_20190928,"(-92.06531735799997, 46.68546466458385)","(-92.06454992333178, 46.68546466458385)","(-92.06454992333178, 46.68492383327458)","(-92.06531735799997, 46.68492383327458)",20190928,Douglas,55
external_floating_roof_tank,m_4609224_nw_15_060_20190928,"(-92.0639694364521, 46.686279784316405)","(-92.06319406556577, 46.686279784316405)","(-92.06319406556577, 46.68574427865947)","(-92.0639694364521, 46.68574427865947)",20190928,Douglas,55
external_floating_roof_tank,m_4609224_nw_15_060_20190928,"(-92.06278499782047, 46.685352157996974)","(-92.0620096518471, 46.685352157996974)","(-92.0620096518471, 46.68481664439853)","(-92.06278499782047, 46.68481664439853)",20190928,Douglas,55
external_floating_roof_tank,m_4609224_nw_15_060_20190928,"(-92.100611411073, 46.73685441962351)","(-92.10024656103334, 46.73685441962351)","(-92.10024656103334, 46.73659777327486)","(-92.100611411073, 46.73659777327486)",20190928,Douglas,55
external_floating_roof_tank,m_4609224_nw_15_060_20190928,"(-92.06142928988531, 46.68616178449075)","(-92.0606616974794, 46.68616178449075)","(-92.0606616974794, 46.68563172502171)","(-92.06142928988531, 46.68563172502171)",20190928,Douglas,55
external_floating_roof_tank,m_4609224_nw_15_060_20190928,"(-92.07247115831012, 46.727742153649324)","(-92.07224643579725, 46.727742153649324)","(-92.07224643579725, 46.72756754631213)","(-92.07247115831012, 46.72756754631213)",20190928,Douglas,55
external_floating_roof_tank,m_4609224_nw_15_060_20190928,"(-92.07229252472224, 46.727627315048856)","(-92.07206780326048, 46.727627315048856)","(-92.07206780326048, 46.72745270736448)","(-92.07229252472224, 46.72745270736448)",20190928,Douglas,55
external_floating_roof_tank,m_4609224_nw_15_060_20190928,"(-92.06552574230435, 46.68748581493893)","(-92.06475024570244, 46.68748581493893)","(-92.06475024570244, 46.686955718550415)","(-92.06552574230435, 46.686955718550415)",20190928,Douglas,55
external_floating_roof_tank,m_4609224_nw_15_060_20190928,"(-92.06416983452355, 46.68830627118587)","(-92.06339443300472, 46.68830627118587)","(-92.06339443300472, 46.68777076686262)","(-92.06416983452355, 46.68777076686262)",20190928,Douglas,55
external_floating_roof_tank,m_4609224_nw_15_060_20190928,"(-92.06282985702028, 46.689110642994635)","(-92.06205427062504, 46.689110642994635)","(-92.06205427062504, 46.688585927330884)","(-92.06282985702028, 46.688585927330884)",20190928,Douglas,55
external_floating_roof_tank,m_4609224_nw_15_060_20190928,"(-92.06262156785641, 46.687089488945624)","(-92.06185395070969, 46.687089488945624)","(-92.06185395070969, 46.68655943739048)","(-92.06262156785641, 46.68655943739048)",20190928,Douglas,55
external_floating_roof_tank,m_4609224_nw_15_060_20190928,"(-92.06008129319876, 46.6869768577959)","(-92.05931379639273, 46.6869768577959)","(-92.05931379639273, 46.686441390544054)","(-92.06008129319876, 46.686441390544054)",20190928,Douglas,55
external_floating_roof_tank,m_4609224_nw_15_060_20190928,"(-92.06128150449669, 46.68789924166633)","(-92.06049819863296, 46.68789924166633)","(-92.06049819863296, 46.68736905237897)","(-92.06128150449669, 46.68736905237897)",20190928,Douglas,55
external_floating_roof_tank,m_3907520_ne_18_060_20180815,"(-75.51592460742359, 39.73611822891412)","(-75.51560758696189, 39.73611822891412)","(-75.51560758696189, 39.735860145727074)","(-75.51592460742359, 39.735860145727074)",20180815,New Castle,10
external_floating_roof_tank,m_3907520_ne_18_060_20180815,"(-75.51569007843088, 39.73565434873661)","(-75.5153640053207, 39.73565434873661)","(-75.5153640053207, 39.73512059546943)","(-75.51569007843088, 39.73512059546943)",20180815,New Castle,10
external_floating_roof_tank,m_3907520_ne_18_060_20180815,"(-75.51587703287504, 39.735372402636045)","(-75.5156931312222, 39.735372402636045)","(-75.5156931312222, 39.73512454028897)","(-75.51587703287504, 39.73512454028897)",20180815,New Castle,10
external_floating_roof_tank,m_3907520_ne_18_060_20180815,"(-75.51548915894564, 39.73594176259299)","(-75.51517922330356, 39.73594176259299)","(-75.51517922330356, 39.73569445891147)","(-75.51548915894564, 39.73569445891147)",20180815,New Castle,10
external_floating_roof_tank,m_3907520_ne_18_060_20180815,"(-75.50577488573713, 39.73754143061835)","(-75.50555679414263, 39.73754143061835)","(-75.50555679414263, 39.737401822571286)","(-75.50577488573713, 39.737401822571286)",20180815,New Castle,10
external_floating_roof_tank,m_3907520_ne_18_060_20180815,"(-75.50590001382942, 39.737416545914364)","(-75.5056678392483, 39.737416545914364)","(-75.5056678392483, 39.73726618729034)","(-75.50590001382942, 39.73726618729034)",20180815,New Castle,10
external_floating_roof_tank,m_3907520_ne_18_060_20180815,"(-75.50528700402559, 39.736894826330534)","(-75.50517449810611, 39.736894826330534)","(-75.50517449810611, 39.736830443014426)","(-75.50528700402559, 39.736830443014426)",20180815,New Castle,10
external_floating_roof_tank,m_3907520_ne_18_060_20180815,"(-75.50532134278356, 39.73680277370246)","(-75.50521579949952, 39.73680277370246)","(-75.50521579949952, 39.736732954053934)","(-75.50532134278356, 39.736732954053934)",20180815,New Castle,10
external_floating_roof_tank,m_3907520_ne_18_060_20180815,"(-75.53161304106706, 39.711979598782094)","(-75.53111354967558, 39.711979598782094)","(-75.53111354967558, 39.711652112784584)","(-75.53161304106706, 39.711652112784584)",20180815,New Castle,10
external_floating_roof_tank,m_3907520_ne_18_060_20180815,"(-75.51643399203643, 39.73681875348176)","(-75.51622264138373, 39.73681875348176)","(-75.51622264138373, 39.736646699091594)","(-75.51643399203643, 39.736646699091594)",20180815,New Castle,10
external_floating_roof_tank,m_3907520_ne_18_060_20180815,"(-75.51620928285392, 39.73673325558478)","(-75.51599093105233, 39.73673325558478)","(-75.51599093105233, 39.73656123189362)","(-75.51620928285392, 39.73656123189362)",20180815,New Castle,10
external_floating_roof_tank,m_3907520_ne_18_060_20180815,"(-75.51631247872754, 39.73554886753526)","(-75.515981617062, 39.73554886753526)","(-75.515981617062, 39.73531247116881)","(-75.51631247872754, 39.73531247116881)",20180815,New Castle,10
external_floating_roof_tank,m_3907520_ne_18_060_20180815,"(-75.5161254852653, 39.73582540843009)","(-75.51579462290027, 39.73582540843009)","(-75.51579462290027, 39.735589011546075)","(-75.5161254852653, 39.735589011546075)",20180815,New Castle,10
external_floating_roof_tank,m_4309115_nw_15_060_20180911,"(-91.25310073030084, 43.833979883093185)","(-91.25272040294927, 43.833979883093185)","(-91.25272040294927, 43.833714762656484)","(-91.25310073030084, 43.833714762656484)",20180911,La Crosse,55
external_floating_roof_tank,m_4309115_nw_15_060_20180911,"(-91.25268268428118, 43.83398429405264)","(-91.2523248947825, 43.83398429405264)","(-91.2523248947825, 43.83371411485647)","(-91.25268268428118, 43.83371411485647)",20180911,La Crosse,55
external_floating_roof_tank,m_3110329_sw_13_060_20181106,"(-103.45637670652046, 31.514129212148898)","(-103.45616487218103, 31.514129212148898)","(-103.45616487218103, 31.513948039830908)","(-103.45637670652046, 31.513948039830908)",20181106,Ward,48
external_floating_roof_tank,m_3110329_sw_13_060_20181106,"(-103.45688294925071, 31.519077023082623)","(-103.45645916887031, 31.519077023082623)","(-103.45645916887031, 31.518720090791383)","(-103.45688294925071, 31.518720090791383)",20181106,Ward,48
external_floating_roof_tank,m_3209344_ne_15_060_20190813,"(-93.50754901135966, 32.35737285194843)","(-93.5073824273669, 32.35737285194843)","(-93.5073824273669, 32.35723279195928)","(-93.50754901135966, 32.35723279195928)",20190813,Bossier,22
external_floating_roof_tank,m_4609224_ne_15_060_20181022,"(-92.0524425244297, 46.6961957545664)","(-92.05115446018081, 46.6961957545664)","(-92.05115446018081, 46.69535894428308)","(-92.0524425244297, 46.69535894428308)",20181022,Douglas,55
external_floating_roof_tank,m_4609224_ne_15_060_20181022,"(-92.05373518612704, 46.69542351122892)","(-92.05244702545298, 46.69542351122892)","(-92.05244702545298, 46.694592114182385)","(-92.05373518612704, 46.694592114182385)",20181022,Douglas,55
external_floating_roof_tank,m_4609224_ne_15_060_20181022,"(-92.06410289734261, 46.68627547638037)","(-92.06323329095405, 46.68627547638037)","(-92.06323329095405, 46.68574459979067)","(-92.06410289734261, 46.68574459979067)",20181022,Douglas,55
external_floating_roof_tank,m_4609224_ne_15_060_20181022,"(-92.06277072136191, 46.68708531111382)","(-92.06189317667182, 46.68708531111382)","(-92.06189317667182, 46.6865597589851)","(-92.06277072136191, 46.6865597589851)",20181022,Douglas,55
external_floating_roof_tank,m_4609224_ne_15_060_20181022,"(-92.06022260129056, 46.686972618842645)","(-92.0595019867901, 46.686972618842645)","(-92.0595019867901, 46.68644833707796)","(-92.06022260129056, 46.68644833707796)",20181022,Douglas,55
external_floating_roof_tank,m_4609224_ne_15_060_20181022,"(-92.05204620141133, 46.69462659149413)","(-92.05120021515441, 46.69462659149413)","(-92.05120021515441, 46.69409042029444)","(-92.05204620141133, 46.69409042029444)",20181022,Douglas,55
external_floating_roof_tank,m_4609224_ne_15_060_20181022,"(-92.05189738063066, 46.69281649599086)","(-92.0511134354793, 46.69281649599086)","(-92.0511134354793, 46.6923240347024)","(-92.05189738063066, 46.6923240347024)",20181022,Douglas,55
external_floating_roof_tank,m_4609224_ne_15_060_20181022,"(-92.05741809373576, 46.68716553502745)","(-92.05668031028277, 46.68716553502745)","(-92.05668031028277, 46.68672748757194)","(-92.05741809373576, 46.68672748757194)",20181022,Douglas,55
external_floating_roof_tank,m_4609224_ne_15_060_20181022,"(-92.04945801049416, 46.69275306170313)","(-92.04861198423276, 46.69275306170313)","(-92.04861198423276, 46.69222227037785)","(-92.04945801049416, 46.69222227037785)",20181022,Douglas,55
external_floating_roof_tank,m_4609224_ne_15_060_20181022,"(-92.05132622785966, 46.694064467127724)","(-92.0504880090465, 46.694064467127724)","(-92.0504880090465, 46.69353375457464)","(-92.05132622785966, 46.69353375457464)",20181022,Douglas,55
external_floating_roof_tank,m_4609224_ne_15_060_20181022,"(-92.05099138696252, 46.69526039937529)","(-92.05014549610506, 46.69526039937529)","(-92.05014549610506, 46.694718821635334)","(-92.05099138696252, 46.694718821635334)",20181022,Douglas,55
external_floating_roof_tank,m_4609224_ne_15_060_20181022,"(-92.04955311044543, 46.69583161764299)","(-92.04826500498449, 46.69583161764299)","(-92.04826500498449, 46.69500017394964)","(-92.04955311044543, 46.69500017394964)",20181022,Douglas,55
external_floating_roof_tank,m_4609224_ne_15_060_20181022,"(-92.04802191434372, 46.69409642040852)","(-92.04675731678455, 46.69409642040852)","(-92.04675731678455, 46.69327055456689)","(-92.04802191434372, 46.69327055456689)",20181022,Douglas,55
external_floating_roof_tank,m_4609224_ne_15_060_20181022,"(-92.06431114583587, 46.68830202720543)","(-92.06343365985929, 46.68830202720543)","(-92.06343365985929, 46.687771087935076)","(-92.06431114583587, 46.687771087935076)",20181022,Douglas,55
external_floating_roof_tank,m_4609224_ne_15_060_20181022,"(-92.0483898546629, 46.69191264658573)","(-92.0473655800273, 46.69191264658573)","(-92.0473655800273, 46.69125617280888)","(-92.0483898546629, 46.69125617280888)",20181022,Douglas,55
external_floating_roof_tank,m_4609224_ne_15_060_20181022,"(-92.05515222357865, 46.68706585367044)","(-92.05443460485888, 46.68706585367044)","(-92.05443460485888, 46.68682234365072)","(-92.05515222357865, 46.68682234365072)",20181022,Douglas,55
external_floating_roof_tank,m_4609224_ne_15_060_20181022,"(-92.05516430395818, 46.68682297162308)","(-92.05444593490434, 46.68682297162308)","(-92.05444593490434, 46.68662265223183)","(-92.05516430395818, 46.68662265223183)",20181022,Douglas,55
external_floating_roof_tank,m_4609224_ne_15_060_20181022,"(-92.06294189822619, 46.68535344299432)","(-92.06206456643413, 46.68535344299432)","(-92.06206456643413, 46.684817094540506)","(-92.06294189822619, 46.684817094540506)",20181022,Douglas,55
external_floating_roof_tank,m_4609224_ne_15_060_20181022,"(-92.06160178936769, 46.68616859886721)","(-92.06072455148204, 46.68616859886721)","(-92.06072455148204, 46.685626841385265)","(-92.06160178936769, 46.685626841385265)",20181022,Douglas,55
external_floating_roof_tank,m_4609224_ne_15_060_20181022,"(-92.06545866184456, 46.685460419132674)","(-92.06458905497247, 46.685460419132674)","(-92.06458905497247, 46.68492955277144)","(-92.06545866184456, 46.68492955277144)",20181022,Douglas,55
external_floating_roof_tank,m_4609224_ne_15_060_20181022,"(-92.05504369208872, 46.69464058489814)","(-92.05373974281459, 46.69464058489814)","(-92.05373974281459, 46.69381447150432)","(-92.05504369208872, 46.69381447150432)",20181022,Douglas,55
external_floating_roof_tank,m_4609224_ne_15_060_20181022,"(-92.05295804571855, 46.69364061736803)","(-92.05215848123177, 46.69364061736803)","(-92.05215848123177, 46.69314263447775)","(-92.05295804571855, 46.69314263447775)",20181022,Douglas,55
external_floating_roof_tank,m_4609224_ne_15_060_20181022,"(-92.05845529196705, 46.6879840133631)","(-92.05773299195117, 46.6879840133631)","(-92.05773299195117, 46.68755689937533)","(-92.05845529196705, 46.68755689937533)",20181022,Douglas,55
external_floating_roof_tank,m_4609224_ne_15_060_20181022,"(-92.05620498217651, 46.687889880549626)","(-92.05548288949451, 46.687889880549626)","(-92.05548288949451, 46.687451954842906)","(-92.05620498217651, 46.687451954842906)",20181022,Douglas,55
external_floating_roof_tank,m_4609224_ne_15_060_20181022,"(-92.05726561818369, 46.68871396248251)","(-92.05652781512669, 46.68871396248251)","(-92.05652781512669, 46.688275914024075)","(-92.05726561818369, 46.688275914024075)",20181022,Douglas,55
external_floating_roof_tank,m_4609224_ne_15_060_20181022,"(-92.05064550005302, 46.693502663764846)","(-92.04978385295736, 46.693502663764846)","(-92.04978385295736, 46.692966352015084)","(-92.05064550005302, 46.692966352015084)",20181022,Douglas,55
external_floating_roof_tank,m_4609224_ne_15_060_20181022,"(-92.05027945172696, 46.69468753596534)","(-92.04943338747982, 46.69468753596534)","(-92.04943338747982, 46.69415675062566)","(-92.05027945172696, 46.69415675062566)",20181022,Douglas,55
external_floating_roof_tank,m_4609224_ne_15_060_20181022,"(-92.06565911299364, 46.68748690404148)","(-92.06478947198333, 46.68748690404148)","(-92.06478947198333, 46.68695603915408)","(-92.06565911299364, 46.68695603915408)",20181022,Douglas,55
external_floating_roof_tank,m_4609224_ne_15_060_20181022,"(-92.04969126289086, 46.691086525251976)","(-92.04876793977775, 46.691086525251976)","(-92.04876793977775, 46.69049029781178)","(-92.04969126289086, 46.69049029781178)",20181022,Douglas,55
external_floating_roof_tank,m_4609224_ne_15_060_20181022,"(-92.05082143405322, 46.691970639496176)","(-92.04989798884455, 46.691970639496176)","(-92.04989798884455, 46.69137981988271)","(-92.05082143405322, 46.69137981988271)",20181022,Douglas,55
external_floating_roof_tank,m_4609224_ne_15_060_20181022,"(-92.05636523643417, 46.68634691799792)","(-92.05563541175168, 46.68634691799792)","(-92.05563541175168, 46.685903529753084)","(-92.05636523643417, 46.685903529753084)",20181022,Douglas,55
external_floating_roof_tank,m_4609224_ne_15_060_20181022,"(-92.06295538603483, 46.689111671019575)","(-92.06209349805354, 46.689111671019575)","(-92.06209349805354, 46.68858624886678)","(-92.06295538603483, 46.68858624886678)",20181022,Douglas,55
external_floating_roof_tank,m_4609224_ne_15_060_20181022,"(-92.06140703065488, 46.68790027137079)","(-92.0605374251648, 46.68790027137079)","(-92.0605374251648, 46.68736937444233)","(-92.06140703065488, 46.68736937444233)",20181022,Douglas,55
external_floating_roof_tank,m_4609224_ne_15_060_20181022,"(-92.05529690897659, 46.68551736420721)","(-92.05458279409352, 46.68551736420721)","(-92.05458279409352, 46.685074098857484)","(-92.05529690897659, 46.685074098857484)",20181022,Douglas,55
external_floating_roof_tank,m_4609224_ne_15_060_20181022,"(-92.05410724780762, 46.68624728087731)","(-92.05338528818119, 46.68624728087731)","(-92.05338528818119, 46.685803943259025)","(-92.05410724780762, 46.685803943259025)",20181022,Douglas,55
external_floating_roof_tank,m_4307030_ne_19_060_20180927,"(-70.27137455078447, 43.62534886859907)","(-70.27105362017068, 43.62534886859907)","(-70.27105362017068, 43.62494185645973)","(-70.27137455078447, 43.62494185645973)",20180927,Cumberland,23
external_floating_roof_tank,m_4307030_ne_19_060_20180927,"(-70.26940716794935, 43.62551119843656)","(-70.26875121055711, 43.62551119843656)","(-70.26875121055711, 43.62508629075628)","(-70.26940716794935, 43.62508629075628)",20180927,Cumberland,23
external_floating_roof_tank,m_4307030_ne_19_060_20180927,"(-70.26864803895555, 43.62583836818305)","(-70.26800672659822, 43.62583836818305)","(-70.26800672659822, 43.62540248891146)","(-70.26864803895555, 43.62540248891146)",20180927,Cumberland,23
external_floating_roof_tank,m_4307030_ne_19_060_20180927,"(-70.27077187856335, 43.62815941060694)","(-70.26992976670637, 43.62815941060694)","(-70.26992976670637, 43.62772577474638)","(-70.27077187856335, 43.62772577474638)",20180927,Cumberland,23
external_floating_roof_tank,m_4307030_ne_19_060_20180927,"(-70.26495099000303, 43.625798309315414)","(-70.26430249549671, 43.625798309315414)","(-70.26430249549671, 43.62537329349357)","(-70.26495099000303, 43.62537329349357)",20180927,Cumberland,23
external_floating_roof_tank,m_4307030_ne_19_060_20180927,"(-70.27012122235612, 43.62516291498851)","(-70.26947269903928, 43.62516291498851)","(-70.26947269903928, 43.62473792881335)","(-70.27012122235612, 43.62473792881335)",20180927,Cumberland,23
external_floating_roof_tank,m_4307030_ne_19_060_20180927,"(-70.26956869910653, 43.627178742467954)","(-70.26893514207967, 43.627178742467954)","(-70.26893514207967, 43.62675898954451)","(-70.26956869910653, 43.62675898954451)",20180927,Cumberland,23
external_floating_roof_tank,m_4307030_ne_19_060_20180927,"(-70.2711310150108, 43.62649688388177)","(-70.27049047436991, 43.62649688388177)","(-70.27049047436991, 43.626098826763425)","(-70.2711310150108, 43.626098826763425)",20180927,Cumberland,23
external_floating_roof_tank,m_4307030_ne_19_060_20180927,"(-70.26899626484747, 43.62648278909101)","(-70.2683399588147, 43.62648278909101)","(-70.2683399588147, 43.626041675828844)","(-70.26899626484747, 43.626041675828844)",20180927,Cumberland,23
external_floating_roof_tank,m_4307030_ne_19_060_20180927,"(-70.27036604828399, 43.62584089513284)","(-70.26974061757734, 43.62584089513284)","(-70.26974061757734, 43.6254534705889)","(-70.27036604828399, 43.6254534705889)",20180927,Cumberland,23
external_floating_roof_tank,m_4307030_ne_19_060_20180927,"(-70.26549539508756, 43.62799645744395)","(-70.26466524880274, 43.62799645744395)","(-70.26466524880274, 43.62742218814939)","(-70.26549539508756, 43.62742218814939)",20180927,Cumberland,23
